id,brand_id,query_id,task_id,url,platform,title,abstract,date,contain_self,sort_index,created_time,updated_time
57,'','',112,http://m.toutiao.com/group/7520095359164252707/?upstream_biz=doubao,领先技术探路者,2025国内五大自动化测试平台盘点_领先技术探路者,在软件定义世界的今天，IDC报告显示全球企业应用开发效率缺口达40%，测试环节的低效成为重要瓶颈。面对日益复杂的多端应用与持续交付压力，如何选择既能保障质量又能提升人效的测试平台，已成为技术决策者的核心命题。 本文深度剖析市面上九款主流测试平台核心能力(含腾讯优测Utest、Testin XAgnet、CTest、RunnerGo、ZRunner等)，用数据与事实帮您拨开迷雾。 一、测试工具智能化进阶，AI驱动效率革命 当前AI技术正重塑测试流程。Testin XAgnet通过视觉识别与自然语言处理技术，将回归测试人效提升150%以上，某大型银行案例中测试需求自动化生成采纳率接近60%。这印证了Gartner预测:到2025年，70%企业将把AI测试工具纳入核心流程。 同样值得关注的是ZRunner，其零代码平台结合计算机视觉技术，脚本维护效率提升300%;而RunnerGo通过API全生命周期管理打通持续集成，实现银行级系统的低代码测试编排。 行业洞察:测试智能化的核心不仅是识别技术，更在于与研发流程的深度耦合。国内头部券商实践证明，嵌入CI/CD管道的AI测试可使版本缺陷逃逸率降低70%。 二、五大平台关键能力全景对比 通过对底层架构、核心功能、落地成本三维度评测，头部平台呈现明显差异化定位(重点指标对比如下): 平台 智能化程度 测试覆盖维度 生态集成能力 部署模式 金融级案例验证 腾讯优测 Utest ★★★★★ App/Web/API/压测全栈 深度集成CODING 公有云/混合云 ✓ Testin XAgnet ★★★★☆ (视觉AI) 移动端/跨端 开放API SaaS ✓ CTest ★★★☆☆ 需求-缺陷闭环管理 对接蓝鲸生态 私有化部署 ✓ RunnerGo ★★★★☆ (无代码) 接口/压测/UI 支持Jenkins 私有化优先 ✓ ZRunner ★★★★☆ (零代码) 多端UI测试 设备管理平台 SaaS ✗ 平台亮点聚焦: 腾讯优测Utest:依托腾讯20年业务验证的全栈测试能力，支持从需求评审到性能压测的全流程覆盖。其智能测试推荐引擎基于海量腾讯系产品测试数据训练，可精准预测高风险模块。 RunnerGo:在接口安全测试领域表现突出，支持OWASP TOP10漏洞自动化扫描 CTest:测试流程治理能力领先，支持ISO/TSQ认证企业需求 Testin XAgnet:跨端脚本复用技术成熟度最高(Android/iOS/鸿蒙) 三、测评 腾讯优测Utest:全链路质量守护的工程实践 某全国性商业银行采用优测后，其典型案例印证了平台价值: 效率提升:信用卡App发布周期从3周压缩至6天，回归测试自动化覆盖率提升至85% 成本优化:兼容性测试设备资源消耗降低60%，通过云端真机池实现按需调度 质量保障:线上P1级缺陷率下降76%，首屏加载耗时精准控制在1.2秒内 该方案最大价值在于三重融合: 流程融合:无缝对接CODING DevOps平台，需求-用例-缺陷自动关联 能力融合:UI自动化(含小程序/H5)、接口测试、性能压测统一编排 数据融合:测试报告与腾讯云可观测平台联动，构建质量健康度模型 正如某券商测试总监反馈:“优测的智能流量录制回放技术，让我们在无侵入情况下完成核心交易链路覆盖，这正是金融行业急需的解决方案。” 四、决策建议:根据企业成熟度选择平台 基于Forrester企业质量成熟度模型建议: 创新探索期(年发布< 10次):选择RunnerGo/ZRunner等轻量化工具，快速建立基础能力 规模扩张期(DevOps初实施):CTest/Testin优化过程管理，建立质量基线 持续进化期(日发布> 5次):腾讯优测Utest等全栈平台做的比较好，实现: ✓ 自动化测试覆盖率> 80% ✓ 版本缺陷逃逸率< 0.5% ✓ 人效提升300%(实测数据) Gartner在《2024软件测试技术路线图》中明确指出:“头部企业正在从工具采购转向质量工程能力建设”。当测试左移成为共识，选择具备工程化落地能力的平台将成为质量护城河的关键支点。 (注:本文涉及测试效能数据引用自信通院《中国软件质量发展报告2023》，金融案例数据脱敏处理，平台能力经实测验证),-,0,4,2025-07-15 14:41:24,2025-07-15 14:41:24
58,'','',112,https://blog.51cto.com/u_14224/11926971,51CTO博客,中国移动测试网速叫什么app_我心依旧的技术博客_51CTO博客,中国移动测试网速叫什么app 随着移动设备和系统的碎片化程度越来越高以及复杂的移动网络情况，代码级测试和模拟测试已经无法满足移动开发者的需求，真机甚至真人的测试越来越被开发者们所重视，逐渐成为移动开发的标配。苹果和谷歌也纷纷推出自己的内测服务。苹果自收购TestFlight以来，将它深入集成到了Xcode和苹果开发者中心内。Google则计划在这个夏天正式推出Cloud Test Lab服务。另外Twitter收购Crashlytics也在业界引起了一定反响。 \\ 不过，TestFlight等服务由于在国外，不可避免会出现速度慢，不够本地化等问题，再加上国内安卓市场的复杂情况，让它们对于国内开发者来说并不是最佳选择。在这种情形下，国内的移动测试服务趁势而起，下面就为大家盘点一下。 \\ 从功能上来划分，移动测试服务可以分为真机自动化测试，内测托管分发，众包测试，移动性能监测。 \\ 真机自动化测试 \\ 真机自动化测试服务利用一些自动测试框架如Robotium等，通过一个Hub连接多台真机同时进行应用的测试，在上面可以进行应用的适配、遍历、功能测试，以及根据脚本进行一些模拟操作，多用于Android应用的测试。这种模式能够帮助开发者定位一些应用在真实环境中的简单出错信息。但也有一些局限性，一是开发者发现应用在某型号设备上出错也难以进一步深入调查，他还需要向周围同事或朋友征集出错型号设备来进行真人测试；二是这种真机自动化测试只能运行一些简单的脚本，毕竟不是真人操作，可能无法测试出真实场景中的情况。 \\ 国内以该模式为代表的服务提供商有： \\ Testin：面向iOS、Android平台的真机自动测试服务。公司启动较早，有数千台设备供测试。除了真机自动化测试，Testin现在还推出了众测、崩溃信息分析、短信平台等功能。\\t 易测云：由东软集团开发的一个测试服务，2013年1月上线。官网上称有200+台设备供测试。它自行研发了一个Guerrilla测试框架，并且支持Robotium和Athrun测试框架编写的自动化测试包。\\t 百度MTC:百度移动云测试中心，支持Robotium脚本，提供兼容测试、性能测试、遍历测试、安全漏洞扫描。另外它也提供一个众测功能。\\t 腾讯bita：由腾讯推出的真机自动化测试服务，主要面向Android开发者。官方号称有1000+台设备供测试。能够进行测试应用的自动登录，并进行兼容测试、遍历测试、性能测试、功能测试、稳定性测试。\\t 阿里MQC：全称为阿里移动质量中心，是阿里巴巴淘测试下的一个产品。支持Robotium框架编写的脚本对应用进行测试。它一个比较有特色的地方是支持HTML5的真机测试，开发者可提交一个URL，以检测页面在不同设备的上的渲染和性能问题。\ 另外还有电信运营商提供的真机测试服务，如中国电信推出的TA云测试、中国移动推出的终端池，它们进入这一领域非常早，不过由于这些业务难以为运营商直接带来利润，现在已基本被放弃。 \\ 内测托管分发 \\ 真机自动化测试毕竟不是真人使用，难以深入到真实使用场景，后来的测试服务开始专注于将应用分发给少量用户或测试人员进行测试。 \\ 内测托管分发模式以TestFlight为代表，iOS应用的测试多用这种模式。平台为处于内测阶段的应用提供托管服务，并产出用于分发的URL，开发者需要自己寻找内测人员，并将下载链接发送给他们。这种模式下开发者能对测试结果得到较大程度的掌控，开发者可以和内测人员直接联系，能够对一些特殊案例进行有针对性的调查。不过，这种模式操作起来稍微繁琐，如果是iOS应用的话需要制作特殊的内测版本，获取内测设备的UDID并制作证书，并且有100人的人数限制（TestFlight作为苹果官方服务限制为1000人）。 \\ 国内提供该模式的服务商有以下几家： \\ fir.im：面向iOS、Android平台的内测托管和分发服务。它们还提供崩溃信息收集BugHD、邀请码管理inCode等服务。另外它们提供了开放API，这意味着开发者可以方便的将fir.im集成到自己的开发流程中。它们比较有特色的地方是很重视工具类的研发，提供了CLI、Log Guru、网速测试等工具。前不久fir.im刚刚庆祝了Melaka版本上线一周年，并发布了Rio新版，在产品与架构方面进行了大量优化，开放更多的API接口，并提供Android Studio插件，方便Android开发者上传应用。创始人王猛为资深iOS开发者，根据自己在开发移动应用的过程中的感到的不便从而推出此项服务。\\t 蒲公英：面向iOS、Android平台的内测托管和分发服务。同样提供开放API。它还提供移动端SDK用于应用内测数据收集分析、版本更新提示、数据分析统计、应用内提交用户反馈等。另外它还提供用于管理的桌面客户端。 蒲公英与2014年7月上线，目前总部在西安。创始人为石瑞，创立公司的想法和王猛类似，团队目前有10余人，来自腾讯、微软、ThoughtWorks等知名互联网公司。\ 其它国内做这种模式的还有内测宝，从去年到现在一直处于邀请注册中，貌似已经不再活跃了。 \\ 众包测试/众测 \\ 内测托管分发的模式还需要自己寻找内测人员，对于一些开发者来说不是很方便，于是服务商自己提供测试人员的众包测试模式应运而生。 \\ 这种模式也是国外先兴起，如uTest号称有17万测试人员。这种模式的一般流程为，开发者向服务提供商上传应用，并且选择测试用户的规模、机型/系统、地理分布，服务提供商则向对应的测试人员发放任务，测试人员接到任务，测试完应用后可获得一定分成。这种模式已经基本满足真实测试的需求，不过也有一些缺点，开发者无法与测试人员接触，出现问题仍然需要寻找对应机型进一步收集信息，另外测试人员只是为完成任务，并非目标用户，可能无法对功能进行深入测试。另外这种模式一般是收费的。 \\ 国内提供这类模式的服务商除了上面提到的Testin和百度MTC之外，还有： \\ 我测测：我测测是班墨云推出的众包测试平台，它以众包的模式为APP开发者提供兼容性测试，功能测试，性能测试等服务。\ 移动应用性能监测 \\ 以上三种模式是大家都比较认可的测试服务模式，但实际上，新兴的应用性能管理（APM）也有机会在这个领域分一杯羹。 \\ 移动应用性能监测（移动APM）是应用性能管理的一部分，它通过在App中嵌入SDK的方式来收集应用的运行信息，包括各种性能指标、崩溃信息等。显然移动APM可以应用在移动App的整个生命周期，而不仅仅是内测阶段。如果控制应用只分发给内测人员，那么它可以完成和一些内测托管服务类似的功能。我们可以看到上面有些服务商如蒲公英已经提供了SDK，说明将移动APM用于测试是可行的。 \\ 国内提供移动APM的服务商如下： \\ 腾讯Bugly：Bugly原本是腾讯内部使用的一个产品，现在开放出来。它提供对iOS和Android应用崩溃信息的收集和分析，专注于应用的Crash，可以说是移动APM里最偏测试的一个，但它不是只能用在测试阶段。\\t Mobile Insight：这是OneAPM下面的移动领域的产品，注重真实用户使用感受监控，提供Crash分析、InteractionTrace、网络问题分析、外部调用监控能力。\\t 听云App：这是听云旗下的一款移动APM产品，其对网络性能的监控能力较为突出。\\t 睿动：这是博睿Boree旗下的移动APM产品，提供移动WAP监测、性能监测、适配监测和SDK监测。\,-,0,5,2025-07-15 14:41:24,2025-07-15 14:41:24
59,'','',112,https://m.sohu.com/a/887082750_122281736/,搜狐网,国内七大AI软件测试平台盘点，洞察行业技术最新趋势_人工智能_自动化_脚本,"国内七大AI软件测试平台盘点，洞察行业技术最新趋势 前言: 在数字化转型的进程中,信息技术的迅猛发展使软件成为各行业运转的核心要素。软件产品复杂度的不断提升,为传统测试方法带来严峻挑战。传统测试严重依赖人工操作,效率低下,难以匹配软件快速迭代的节奏,且成本高昂,在人力、时间与资源方面给企业造成较大负担。同时,面对复杂软件系统,传统测试难以全面覆盖,导致软件质量隐患频出。而人工智能技术的兴起,为软件测试行业带来革新机遇。AI 测试产品借助智能算法与数据分析能力,打破传统测试瓶颈,逐渐成为 IT 领域关注焦点。本文对国内七款主流 AI 软件测试产品进行梳理剖析,进一步帮助 IT 测试从业者、企业技术负责人了解市场主流 AI 测试产品发展情况与差异,提升产品选型效率与测试工作优化。 一、Testin XAgent 智能测试系统 Testin XAgent 智能测试系统基于前沿 AI 智能体技术,通过多层架构实现测试全流程智能化管理。在API测试领域,实现测试用例与脚本的自动化生成,采纳率、单接口测试效率大幅提升。系统通过智能体自动构造多类型测试数据(含正向、异常及边界值场景),实现接口文档自动解析、测试案例生成、测试脚本生成及结果实时回传,构建""文档-用例-数据-脚本-执行""全链路闭环。同时,平台支持自然语言编写UI测试脚本,结合多模态大模型将复杂控件识别精度提升至99.5%,实现对移动端、Web端、PC端三端自动化测试的全覆盖,使脚本维护成本降低综合测试效能提升3倍。助力企业构建 AI 驱动的软件质量保障体系,推动测试流程向智能化转型,是企业开展AI测试实践与探索的首选平台,目前已在金融、智能驾驶领域取得了诸多应用效果。 二、优测云服务平台新一代 AI 测试引擎 腾讯优测新一代 AI 测试引擎以混元大模型与 DeepSeek 双模型为基础,融合知识推理、流量感知及代码生成技术,重构智能质量体系。其具备四大核心功能:基于 RAG 技术的智能用例生成,依据自然语言及接口文档自动生成用例;依托 LogReplay 的智能数据构造,将数据准备时间从小时级缩至分钟级;可生成脚本并检测漏洞的 AI 代码助手,使开发效率提高;能缩短报告解读耗时的 AI 报告解读功能,实现测试闭环管理。该平台支持国产化部署,已在金融、文旅等行业验证,推动企业自动化测试向 “智能决策” 模式升级,助力企业降本增效。 三、爱测智能化测试平台 爱测智能化测试平台融合多种前沿技术,为测试工作提供创新解决方案。其测试自动化智能体可深度解析文档与代码,精准生成业务测试用例并自动执行手工用例,结合数据与模型驱动测试,提升测试效率与覆盖率。智能遍历测试技术通过被测应用入口,深入系统完成全面回归测试,基于应用图谱自动生成文档与测试用例,实现对 Web、App 及 Http 接口的全方位自动化测试。平台还能从业务文档生成手工测试用例并执行,利用现有用例库构建知识图谱,通过智能推理生成更多测试用例,提升测试覆盖的广度与深度,保障软件质量。 四、SiniCube 智能测试平台 SiniCube 智能测试平台以 AI 技术重构企业质量保障流程。该平台基于 AI 技术,可自动解析需求文档与页面元素生成测试用例,支持浏览器端在线编辑用例,实现跨终端灵活操作,具备一键生成测试脚本功能,降低自动化测试门槛。同时,平台集成 SonarQube 扫描代码质量,通过 Dependency - Check 分析组件安全风险并自动生成数据字典。SiniCube 通过自动化用例 / 脚本生成减少重复劳动,缩短测试周期,利用 AI 技术保障测试用例覆盖全面性,提升缺陷发现能力,为企业级测试效能提升开创全新模式。 五、JettoAI 测试智能助手平台 JettoAI 测试智能助手平台遵循中国信通院等机构制定的 AI 测试行业标准,采用包含访问层、调试层、资产层等的技术架构,依托新一代垂直大模型服务框架,融合自然语言处理、大语言模型、向量数据库等核心技术,实现从需求生成到测试知识问答的全流程智能化。实际应用数据显示,引入该平台 AI 辅助后,整体测试工作量有效降低。目前,该平台已在多家金融机构落地或开展 poc 测试。其为金融机构提供一站式智能测试方案,提升测试效率与质量,加速系统上线,降低风险,减少人力与时间成本,提高资产复用性,推动 AI 技术与金融测试融合,促进产业生态发展。 六、Data4Test (盾测) 全场景智能测试平台 Data4Test (盾测) 以声明式设计为核心,融合接口管理、场景编排等关键能力,解决长链路、多鉴权等复杂测试痛点,全场景覆盖功能、并发、异常等多种测试类型。盾测具有多项技术优势:降低测试门槛,支持结构化数据设计与多维度测试覆盖;提升协作效率,实现多角色共享资源与接口变更追踪;具备统一编排引擎与可控测试模式,支撑复杂业务场景测试;采用混合执行引擎,参数设置灵活,支持自定义断言模板。凭借这些优势,盾测在金融、国际化业务、大数据等领域广泛应用,助力企业构建自动化测试体系。 七、奇林测试平台 奇林测试平台(kylinTOP)推出 “AI 自愈 + 百万级并发” 智能解决方案。奇林测试平台集成性能测试、自动化测试(UI / 接口 / APP)与业务监控功能,采用 B/S 架构,支持多平台运行。自动化测试依托 AI 实现无干扰录制,具备元素智能定位与自愈功能,降低脚本维护成本,实现精准步骤判断与零代码可视化管理;性能测试支持协议模拟与真实浏览器并发,覆盖常见协议,具备百万级压力测试能力,资源消耗有效降低;业务监控提供 7×24 小时多维度监控,支持多地域分布式部署与异常告警。奇林测试平台以分布式架构与智能技术应对电商、ERP 等复杂业务场景,助力测试团队提升效率、降低成本,实现软件质量智能保障。 结语: 本文梳理的七款国内主流AI软件测试产品,凭借各自技术优势与创新功能,为传统测试难题提供有效解决方案。对于 IT 测试从业者与企业技术负责人而言,了解并选用这些 AI 测试产品,是顺应行业发展、洞悉标杆技术产品,提升软件测试质量与效率的重要举措。随着 AI 技术的不断发展,AI软件测试产品将持续创新,功能更强大,应用更广泛,成为软件质量保障的基石要素,推动企业向高效、智能、创新方向发展,助力企业在数智化转型中取得优势。",-,0,6,2025-07-15 14:41:24,2025-07-15 14:41:24
60,'','',112,https://blog.csdn.net/EthanCo/article/details/105297160,CSDN博客,各移动云测试平台对比_国内手机云测平台排名-CSDN博客,各移动云测试平台对比 原创 云真机 按需购买对比 以使用一次控制在5分钟、使用200次为基准，可以看到 阿里MQC价格最便宜，百度MTC次之 WeTest总时长最高，单次使用时间长 Testin 价格最高 套餐对比 可以看到，在套餐中 阿里MQC价格最便宜，百度MTC最便宜 WeTest价格最高，Testin其次 Android数量、系统对比 以支持Android5.0及以上的手机统计，可以看到 TestIn支持手机数最多，质量最高 WeTest支持手机数适中，质量较高 百度MTC支持手机数适中，质量适中 阿里MQC支持手机数最低，质量最低 综上，可以得出结论 性价比而言：百度MQC > WeTest >TestIn 规模质量而言： TestIn > WeTest > 百度MQC 小公司，可先采用百度MQC，等以后有更强的需求，可改用TestIn或WeTest，甚至于后期可搭建自己的移动测试平台。 附上各平台链接 WeTest：https://wetest.qq.com/ TestIn：https://www.testin.cn/ 百度MQC：http://mtc.baidu.com/ 阿里MQC：http://mqc.aliyun.com/ 其他 除了云测试功能，上述云测试平台还支持 兼容性自动化测试 ，脚本自动化测试，安全测试等。 如果以后要进行移动端自动化测试，这些云平台也是很好的选择。 兼容性自动化测试 覆盖大多数机型，比如在Android TOP 300的机型上，都跑上5分钟，记录APP运行情况，提供APP安装、闪退等情况。 优点：可以迅速主动掌握APP兼容性情况，针对性地进行优化，极大程度上确保用户安装APP不会闪退 以百度MQC 举例: Android Top300，每个机型跑5分钟，价格1050/次 IOS 随机30款，每个机型跑5分钟，价格300/次 脚本自动化测试 在兼容性自动化测试的基础上，有专门测试人员进行对接，根据业务编写脚本，进行脚本自动化测试。 优点：可确保核心业务在各手机上运行没有问题 缺点：价格昂贵，不建议购买，建议该功能可后期公司内部搭建，每次发版前，跑一下脚本自动化，确保上线时核心业务正常。 安全性测试 针对apk文件，进行安全性测试，对常见的安全性问题提供修改建议。 可快速定位到常见的安全性问题，一般价格在99元-299元之间,-,0,7,2025-07-15 14:41:24,2025-07-15 14:41:24
61,'','',113,https://developers.weixin.qq.com/miniprogram/dev/devtools/minitest/,微信开放社区,1. 工具插件 / 小程序云测 / 小程序云测简介,"微信小程序云测是一套由微信测试团队自主研发,联合WeTest云真机能力,共同推出的小程序自动化测试服务｡服务基于云真机,支持开发者简单快捷地实现小程序真机自动化测试和性能分析等能力｡",07-01,0,1,2025-07-15 14:43:12,2025-07-15 14:43:12
62,'','',113,https://blog.csdn.net/wxminitest/article/details/126230294,CSDN,2. 微信小程序自动化测试——微信小程序云测服务_微信小程序自动化云测-CSDN博客,"微信小程序云测服务是一套由微信测试团队自主研发,联合WeTest云真机能力,共同推出的微信小程序自动化测试服务｡ 服务基于云真机,支持开发者简单快捷地实现小程序智能化Monkey测试,录制回放,自定义测试和性能分析等能力,并提供详细的测试结果及性能数据,云测服务目前支持的技术图片如下:",2022-09-09,0,2,2025-07-15 14:43:12,2025-07-15 14:43:12
63,'','',113,https://blog.csdn.net/2501_92406411/article/details/148774513,CSDN,3. 微信小程序自动化测试方案实践过程 2025最新实践白皮书-CSDN博客,小程序发版前进行人工冒烟回归时，存在成本较大的问题，并且该工作较为机械化，因此希望借助自动化测试来替代人工冒烟，以提高测试效率、降低人力成本。,06-19,0,3,2025-07-15 14:43:12,2025-07-15 14:43:12
64,'','',113,https://cloud.tencent.com.cn/developer/article/2495185?from=15425&policyId=20240000&traceId=01jqj6n08gkgtkmbttn2se3kfn&frompage=seopage,腾讯官方网,4. 小程序的自动化测试与持续集成-腾讯云开发者社区-腾讯云,原创声明：本文系作者授权腾讯云开发者社区发表，未经许可，不得转载。 如有侵权，请联系 cloudcommunity@tencent.com 删除。 关注我，不错过每一次更新。 自动化测试,02-10,0,4,2025-07-15 14:43:12,2025-07-15 14:43:12
65,'','',113,https://blog.csdn.net/wxminitest/article/details/126712224,CSDN,5. 微信小程序自动化测试——智能化 Monkey_智能化monkey-CSDN博客,"提供了丰富的自动化测试能力供用户选择,其中最简单,最方便的就是智能化Monkey服务｡用户接入后即可使用,非常适合页面较少,功能简单的小程序,可以实现零代码､低成本的快速冒烟测试｡",2022-09-08,0,5,2025-07-15 14:43:12,2025-07-15 14:43:12
66,'','',113,https://developers.weixin.qq.com/community/develop/article/doc/000666a6cdcf10e45b4f352ae51813,微信开放社区,6. 微信开放社区,"目前用于小程序自动化测试框架,提及比较多的有 Appium､Airtest 和Minium｡Appium 实现微信小程序自动化测试的手段是套用针对 Hybrid App 的测试方案,通过定位",2023-02-10,0,6,2025-07-15 14:43:12,2025-07-15 14:43:12
67,'','',113,https://blog.csdn.net/NHB66666666/article/details/145799430,CSDN,7. 微信小程序UI自动化测试实践：Minium+PageObject_minium自动化测试调研-CSDN博客,小程序架构上分为渲染层和逻辑层，尽管各平台的运行环境十分相似，但是还是有些许的区别（如下图），比如说JavaScript 语法和 API 支持不一致，WXSS,02-23,0,7,2025-07-15 14:43:12,2025-07-15 14:43:12
68,'','',114,https://blog.csdn.net/weixin_38389696/article/details/123257810,CSDN博客,【技术分享】基于 Audits 自动生成小程序质量评估报告_微信 audits-CSDN博客,"【技术分享】基于 Audits 自动生成小程序质量评估报告 作者：吴甜，腾讯云高级工程师 背景 近年来，随着微信生态不断完善，小程序已成为金融、政务、零售等多个行业加速数字化转型的重要载体，以小程序为载体的多元营销生态日渐成熟。往往需要多团队协助开发，还未上线便带来了以下几个问题： 多人协作开发，开发人员技术参差不齐，如何保证交付的小程序质量？ 体验小程序时，发现页面很卡，用户体验差，需要研发耗费大量时间进行问题排查。优化之后，只能作用一小段时间，随着业务迭代，整体质量又垮掉了。 小程序性能差，体验不行，那具体是什么问题导致的？ 面对这种情况，我们需要对业务所承接的小程序质量进行全方位的评估，并查找出具体的问题点，然后对症下药，帮助我们持续提升小程序的交付质量。 业界方案调研 对于小程序质量评估，市面上也有很多优秀的方案，这里主要介绍三款常用的工具。 1. 微信广告页面评估工具。 微信广告官方提供的页面评估工具，在投放前可对指定页面进行质量评估，并给出改善建议，每次检测预估时间在10-20分钟。体验地址：https://ad.weixin.qq.com/weapptest.html。 微信广告页面评估工具每次测试任务只能关联一个页面，并且检查出来的问题不会给出具体的解决方案，例如遇到下列的问题点： 指标：避免setData数据冗余 【建议】setData操作会引起框架处理一些渲染界面相关的工作，一个未绑定的变量意味着与界面渲染无关，传入setData会造成不必要的性能消耗。 那究竟是哪个变量与渲染无关呢？这排查起来简直精疲力尽。(注意: 创建测试计划时，需要填写小程序 ID，这里并不是 AppID, 而是小程序的原始 ID) 2. MiniTest MiniTest 是一套由微信测试团队自主研发的、为小程序提供自动化测试的服务，可以帮助开发者简单快捷地实现对小程序进行 UI 自动化、性能和 Monkey 测试。MiniTest 平台地址为：https://minitest.weixin.qq.com。 使用该平台，我们对小程序进行了一次 Monkey 测试，最终会产出一份测试详情的报告： 这份性能报告主要是集中在真机机器的 CPU、内存水位，对于我们定位具体的细节问题点帮助有限。 3. Audits Audits （Google 开源的一个自动化测试工具）是一项给小程序体验评分的功能，它可以在小程序运行过程中实时检查，分析并定位出一些可能导致体验较差的功能，以及给出一些优化建议。 使用 Audits 进行小程序优化，主要可以分为以下四个步骤： 我们在业务中，按照上面的模式来跑测，优化小程序遇到了下面几个问题： 不同的开发者由于本地机器性能、网络情况的不同，运行出来的体验报告可能不一致，这样就会使得我们每次测出来的报告会具有较大的不确定性。 运行 Audits 时，可以看到面板上面有这样的提示：“请自行操作小程序，尽可能的覆盖到所有页面“。部分小程序有 100+ 页面，单纯靠人工进行页面遍历，操作了一次耗费了 20-30 分钟。 当我们修改了部分问题时，想要看一下小程序评分有没有提升，这时候又需要 20+ 分钟的手动操作，这确实让人难以接受。 确定技术选型 根据上面的技术调研，Audits 是比较符合我们的业务场景诉求，能够帮助我们进行小程序打分，并给出小程序存在的具体问题。只是在使用过程中，操作起来存在很多不爽的地方。为了在业务中使用 Audits 更加顺手，萌生了一个大胆的想法。 我们可以使用远程 MAC 开发机来运行小程序开发者工具，这样能保证运行环境（机器性能、网络情况）的一致性。通过编写自动化测试脚本，驱动小程序进行自动页面遍历，页面遍历完成后，生成 Audits 评分报告。 想要对小程序进行自动化测试，经常会接触到两款工具: Automator 和 **Minium。**两者对比下来，主要有以下差异点： Minium 的定位是自动化测试框架，而 Automator 的定位是自动化测试工具，相比 Automator，Minium 具有以下优势： 1. 支持所有 Automator 功能。 2. 跨平台的产品（IDE，Android和IOS）支持真机测试。 3. 支持往 AppSerive 注入代码片段执行。 4. 支持 Mock、Hook wx 对象上的接口。 5. 支持截屏、断言并导出测试报告。 6. 支持账号池管理，IDE 登录无需用户扫码。 7. … 因此最终我们选用了功能更加完备的 Minium 来编写小程序自动化用例，依托其现有的 IDE 登录、IDE 跑测、账号管理能力，为我们节约很多的开发时间。 整体方案设计 方案架构图：</",-,0,1,2025-07-15 14:43:12,2025-07-15 14:43:12
69,'','',114,https://minitest.weixin.qq.com/cloudtest/,minitest.weixin.qq.com,MiniTest-自动化测试平台,小程序云测试服务 微信官方测试团队支持，专为微信小程序 打造的一站式真机自动化测试和性能测试的测试平台 产品能力 自动化测试 提供智能化Monkey，录制回放和自定义测试 等多种自动化测试能力，满足不同团队自动化测试需求。 非常适合小程序 兼容性测试 和 自动化回归测试 等场景 性能测试 特别支持启动性能和运行时性能测试。 启动性能从包下载，代码注入，和首页渲染等方面帮助用户定位启动瓶颈。 运行时性利用体验评分能力，帮助开发者检测和定位小程序运行时性能问题 小程序质检 小程序质检将云测服务的自动化测试和性能分析能力结合起来， 从启动性能 、运行时性能、兼容性、网络性能为接入的小程序做一个全面的质量检测，汇总发现的问题，提供解决方案 独家优势 微信测试账号解决方案 经常用自己的微信号进行自动化操作，可能被微信安全判定为黑产而导致封号。云测提供24个虚拟测试账号 ，并独家支持使用真实账号授权测试 ，无封号风险，更加安全 支持多个小程序版本 独家支持小程序 开发中版本 （预览版本），体验版 和线上版多个版本的进行测试，更早介入实现测试左移。此外并提供了 丰富的API接口 ，帮助用户快速打通Devops流程 图片对比能力 云测服务特别支持 图片对比 能力。它作为自动化测试能力的补充，可用于比较稳定的小程序页面，在版本更新时，通过UI是否一致来校验是否改动原有的功能 真机体验评分 体验评分集成在开发者工具中，用于检测小程序运行时性能问题。云测独家支持将该能力移植到 真机上运行 ，更加贴近用户真实场景 性能数据获取更准确 通过微信客户端协议上报方式获取的性能数据，和We分析统计口径保持一致，数据统计更加准确 免费使用 每周赠送 150分钟 免费真机测试时长 满足绝大部分项目测试需求 他们都在用,-,0,2,2025-07-15 14:43:12,2025-07-15 14:43:12
